,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,same/diff,start,startloc,sub,trialend,trialnum,xend,xstart,yend,ystart
71,1,2.0,42,359.0,loc2end,ESACC,569.5274269076073,733.6233706746262,1542.0,737.0,113.3529443816966,137.63229998804783,1028.0,288.0,624.731534340952,595.581438595932,897.0,957.0,2029.0,1.0,1.0,319.0,loc2start,ec108,8398.0,4,1107.5,911.7,368.8,361.6
72,1,2.0,116,475.0,,EFIX,,588.1366507878931,1542.0,737.0,,94.95957034443654,1028.0,288.0,,630.5075098680427,897.0,957.0,2029.0,1.0,1.0,361.0,loc2start,ec108,8398.0,4,,1092.6,,357.6
73,1,2.0,52,527.0,loc1end,ESACC,61.39421796879569,577.7781061964878,1542.0,737.0,646.54006063043,105.25179333389053,1028.0,288.0,706.790103213111,626.662221615441,897.0,957.0,2029.0,1.0,1.0,477.0,loc2start,ec108,8398.0,4,1545.4,1100.5,675.7,364.3
74,1,2.0,144,671.0,,EFIX,,55.30904085228739,1542.0,737.0,,646.6596399961885,1028.0,288.0,,700.3756777615853,897.0,957.0,2029.0,1.0,1.0,529.0,loc1start,ec108,8398.0,4,,1541.0,,681.7
75,1,2.0,16,687.0,loc1end,ESACC,49.05609034564404,51.506213217436205,1542.0,737.0,705.1488495346213,649.1382672435819,1028.0,288.0,730.4125546566131,699.0750245860597,897.0,957.0,2029.0,1.0,1.0,673.0,loc1start,ec108,8398.0,4,1587.1,1541.2,717.7,685.5
76,1,2.0,830,1517.0,,EFIX,,42.8821641244935,1542.0,737.0,,705.4960524340302,1028.0,288.0,,724.3644662737122,897.0,957.0,2029.0,1.0,1.0,689.0,loc1start,ec108,8398.0,4,,1582.8,,723.8
77,1,2.0,22,1539.0,loc1end,ESACC,85.19683092697763,28.92905114240696,1542.0,737.0,617.6954751331758,700.2415940230915,1028.0,288.0,698.5703257367865,710.2174948563292,897.0,957.0,2029.0,1.0,1.0,1519.0,loc1start,ec108,8398.0,4,1526.1,1570.3,653.3,731.0
78,1,2.0,198,1737.0,,EFIX,,102.77086162916021,1542.0,737.0,,602.7124106902063,1028.0,288.0,,700.1591604771018,897.0,957.0,2029.0,1.0,1.0,1541.0,loc1start,ec108,8398.0,4,,1519.6,,636.7
79,1,2.0,20,1757.0,loc1end,ESACC,54.2070106167089,112.02789831109028,1542.0,737.0,670.2042972109325,599.2904554554495,1028.0,288.0,720.6104356724235,707.2646251580804,897.0,957.0,2029.0,1.0,1.0,1739.0,loc1start,ec108,8398.0,4,1565.6,1522.4,688.2,626.7
80,1,2.0,370,2127.0,,EFIX,,57.23862332376629,1542.0,737.0,,659.9450431664745,1028.0,288.0,,715.5000069881202,897.0,957.0,2029.0,1.0,1.0,1759.0,loc1start,ec108,8398.0,4,,1557.5,,681.9
81,1,2.0,14,2141.0,loc1end,ESACC,30.98644865098299,46.98350774473954,1542.0,737.0,701.8691900917152,670.6777542158379,1028.0,288.0,712.2086492033077,714.6358863085452,897.0,957.0,2029.0,1.0,1.0,2129.0,loc1start,ec108,8398.0,4,1572.4,1561.6,731.0,694.3
82,1,2.0,466,2607.0,,EFIX,,30.013496963866107,1542.0,737.0,,705.93626482849,1028.0,288.0,,709.6688030342041,897.0,957.0,2029.0,1.0,1.0,2143.0,loc1start,ec108,8398.0,4,,1572.0,,737.9
83,1,2.0,42,2649.0,screen,ESACC,337.3833724415001,32.0220236712173,1542.0,737.0,430.990881574077,694.9889279693598,1028.0,288.0,766.6456417406937,713.1896031210775,897.0,957.0,2029.0,1.0,1.0,2609.0,loc1start,ec108,8398.0,4,1439.7,1570.5,415.5,722.4
84,1,2.0,128,2777.0,,EFIX,,349.52061455656656,1542.0,737.0,,410.3021569526537,1028.0,288.0,,757.0869566965212,897.0,957.0,2029.0,1.0,1.0,2651.0,screen,ec108,8398.0,4,,1419.9,,409.5
85,1,2.0,44,2821.0,loc2end,ESACC,610.0632426232546,357.2433344374672,1542.0,737.0,91.48420628720565,400.0312487793921,1028.0,288.0,695.9570101665763,754.1285036384713,897.0,957.0,2029.0,1.0,1.0,2779.0,screen,ec108,8398.0,4,1119.0,1410.6,297.4,404.8
86,1,2.0,226,3047.0,,EFIX,,624.3052538622433,1542.0,737.0,,73.52448571734458,1028.0,288.0,,692.8737619509055,897.0,957.0,2029.0,1.0,1.0,2823.0,loc2start,ec108,8398.0,4,,1101.2,,294.9
87,1,2.0,60,3107.0,loc1end,ESACC,111.13784234004191,633.5727898197649,1542.0,737.0,724.3653912218612,67.80471959974463,1028.0,288.0,612.553360940906,698.6798122172988,897.0,957.0,2029.0,1.0,1.0,3049.0,loc2start,ec108,8398.0,4,1498.1,1095.8,839.1,287.2
88,1,2.0,174,3281.0,,EFIX,,122.13410662055047,1542.0,737.0,,723.0761647295532,1028.0,288.0,,600.7867674974208,897.0,957.0,2029.0,1.0,1.0,3109.0,loc1start,ec108,8398.0,4,,1487.5,,846.3
89,1,2.0,50,3331.0,screen,ESACC,598.0723116814554,131.18997675127468,1542.0,737.0,465.93442671689326,728.868307720949,1028.0,288.0,215.87841485428788,597.2058355374636,897.0,957.0,2029.0,1.0,1.0,3283.0,loc1start,ec108,8398.0,4,944.0,1485.5,746.3,855.4
90,1,2.0,192,3523.0,,EFIX,,606.5002061005421,1542.0,737.0,,457.939406472079,1028.0,288.0,,223.83587737447274,897.0,957.0,2029.0,1.0,1.0,3333.0,screen,ec108,8398.0,4,,935.5,,736.5
91,1,2.0,30,3553.0,loc3end,ESACC,648.0378384014316,609.7059783206985,1542.0,737.0,611.1484598687949,456.44515552254467,1028.0,288.0,70.56939846704093,225.4803317364954,897.0,957.0,2029.0,1.0,1.0,3525.0,screen,ec108,8398.0,4,911.8,932.3,888.0,734.3
92,1,2.0,418,3971.0,,EFIX,,650.7724640763468,1542.0,737.0,,617.108904489313,1028.0,288.0,,64.60495337046537,897.0,957.0,2029.0,1.0,1.0,3555.0,loc3start,ec108,8398.0,4,,910.4,,893.8
93,1,2.0,44,4015.0,screen,ESACC,722.73692309166,655.4712655792014,1542.0,737.0,329.055405669015,606.778196707825,1028.0,288.0,401.7519881718073,75.51542888708236,897.0,957.0,2029.0,1.0,1.0,3973.0,loc3start,ec108,8398.0,4,841.5,902.7,559.1,881.7
94,1,2.0,272,4287.0,,EFIX,,741.9847033463695,1542.0,737.0,,327.99039620086444,1028.0,288.0,,417.5371839728768,897.0,957.0,2029.0,1.0,1.0,4017.0,screen,ec108,8398.0,4,,825.1,,545.7
95,1,2.0,28,4315.0,loc2end,ESACC,668.8666309511934,748.1053201254487,1542.0,737.0,160.17980521901,325.5235321754788,1028.0,288.0,532.1565277246912,425.0230229058186,897.0,957.0,2029.0,1.0,1.0,4289.0,screen,ec108,8398.0,4,949.1,820.6,427.4,538.9
96,1,2.0,748,5063.0,,EFIX,,685.7655867714565,1542.0,737.0,,117.45569377429092,1028.0,288.0,,579.2127761021851,897.0,957.0,2029.0,1.0,1.0,4317.0,loc2start,ec108,8398.0,4,,956.0,,380.8
97,1,1.0,44,360.0,loc3end,ESACC,711.3993533873924,371.61766642612673,841.0,778.0,713.7344324046585,701.1561095790295,1578.0,746.0,30.02399040767233,377.24089120878716,1182.0,123.0,2034.0,1.0,2.0,318.0,screen,ec108,8372.0,5,1180.8,955.0,153.0,424.3
98,1,1.0,256,616.0,,EFIX,,706.5063623209631,841.0,778.0,,715.7761102467725,1578.0,746.0,,32.93690938749413,1182.0,123.0,2034.0,1.0,2.0,362.0,loc3start,ec108,8372.0,5,,1174.2,,155.0
99,1,1.0,14,630.0,loc3end,ESACC,744.6697858782777,711.2514112464031,841.0,778.0,717.7387338022103,716.513342513592,1578.0,746.0,27.82966043630424,28.892386540401937,1182.0,123.0,2034.0,1.0,2.0,618.0,loc3start,ec108,8372.0,5,1208.8,1177.9,130.5,151.6
100,1,1.0,112,742.0,,EFIX,,750.2749429375874,841.0,778.0,,724.2612028819437,1578.0,746.0,,25.804844506409985,1182.0,123.0,2034.0,1.0,2.0,632.0,loc3start,ec108,8372.0,5,,1207.8,,123.5
101,1,1.0,66,808.0,loc2end,ESACC,768.5320357668897,748.8152308814238,841.0,778.0,46.07266000569105,727.5831567594181,1578.0,746.0,724.2475336513063,21.005951537600005,1182.0,123.0,2034.0,1.0,2.0,744.0,loc3start,ec108,8372.0,5,1606.5,1203.0,709.8,122.5
102,1,1.0,786,1594.0,,EFIX,,758.4449881171344,841.0,778.0,,21.840329667841623,1578.0,746.0,,742.8728020327572,1182.0,123.0,2034.0,1.0,2.0,810.0,loc2start,ec108,8372.0,5,,1598.4,,738.2
104,1,1.0,376,1970.0,screen,ESACC,298.19498654403964,720.7558046939338,841.0,778.0,557.6840055084958,17.202616080119874,1578.0,746.0,461.7787890321512,732.4926825573073,1182.0,123.0,2034.0,1.0,2.0,1596.0,loc2start,ec108,8372.0,5,1050.3,1561.2,565.6,749.7
105,1,1.0,174,2144.0,,EFIX,,279.09098874739755,841.0,778.0,,550.0925194910398,1578.0,746.0,,487.9768232201198,1182.0,123.0,2034.0,1.0,2.0,1972.0,screen,ec108,8372.0,5,,1049.7,,592.7
106,1,1.0,32,2176.0,loc1end,ESACC,89.72502438004678,287.6913102615371,841.0,778.0,662.9526227416255,553.389998102604,1578.0,746.0,660.9016416986722,475.9698414815795,1182.0,123.0,2034.0,1.0,2.0,2146.0,screen,ec108,8372.0,5,915.3,1050.0,727.7,580.3
107,1,1.0,146,2322.0,,EFIX,,65.82233663430674,841.0,778.0,,681.7100409998375,1578.0,746.0,,682.0241784570397,1182.0,123.0,2034.0,1.0,2.0,2178.0,loc1start,ec108,8372.0,5,,896.3,,742.3
108,1,1.0,14,2336.0,loc1end,ESACC,12.193850909372337,50.62617899861693,841.0,778.0,726.9579698992233,691.9585319945119,1578.0,746.0,728.1288965560974,697.840103462104,1182.0,123.0,2034.0,1.0,2.0,2324.0,loc1start,ec108,8372.0,5,851.5,886.1,771.8,755.0
